home_off_pass_ypg,home_def_pass_ypg,home_off_rush_ypg,home_def_rush_ypg,home_off_ppg,home_def_ppg,home_win_pct,away_off_pass_ypg,away_def_pass_ypg,away_off_rush_ypg,away_def_rush_ypg,away_off_ppg,away_def_ppg,away_win_pct,played,home_team,away_team,home_alias,away_alias,homePts,awayPts,winner,totalPts,home_passing_yards,away_passing_yards,home_rushing_yards,away_rushing_yards,week,season,fk
249.71428571428572,300.7142857142857,86.28571428571429,128.71428571428572,26.285714285714285,29,0.5714285714285714,364,327.5,85.5,90,27.833333333333332,32.666666666666664,0.5,True,Bengals,Buccaneers,CIN,TB,37,34,home,71,264,450,138,126,8,2018,Bengals_Buccaneers_8_2018
256.42857142857144,179.71428571428572,98.57142857142857,121.85714285714286,16.571428571428573,20.857142857142858,0.42857142857142855,260,269.7142857142857,102.85714285714286,85.71428571428571,22,19.714285714285715,0.42857142857142855,True,Jaguars,Eagles,JAC,PHI,18,24,away,42,265,262,70,133,8,2018,Jaguars_Eagles_8_2018
156.14285714285714,233.85714285714286,64.57142857142857,148.28571428571428,13.142857142857142,26.285714285714285,0.14285714285714285,222.42857142857142,266.7142857142857,137.42857142857142,105,22.571428571428573,31.142857142857142,0.14285714285714285,True,Cardinals,49ers,ARI,SF,18,15,home,33,233,160,88,107,8,2018,Cardinals_49ers_8_2018
227,260.3333333333333,136.33333333333334,95,23.666666666666668,21.833333333333332,0.6666666666666666,291,190.42857142857142,96,90.14285714285714,25.142857142857142,14.428571428571429,0.5714285714285714,True,Panthers,Ravens,CAR,BAL,36,21,home,57,232,224,154,101,8,2018,Panthers_Ravens_8_2018
276.7142857142857,253.42857142857142,83.71428571428571,113.85714285714286,19.571428571428573,26.428571428571427,0.14285714285714285,218.5,238.33333333333334,119,87.33333333333333,21,20.166666666666668,0.6666666666666666,True,Giants,Redskins,NYG,WAS,13,20,away,33,266,178,37,182,8,2018,Giants_Redskins_8_2018
293,256.14285714285717,87.42857142857143,89.71428571428571,25.285714285714285,23.571428571428573,0.6428571428571429,301.5,293.6666666666667,108.33333333333333,72.33333333333333,34,27.166666666666668,0.8333333333333334,True,Vikings,Saints,MIN,NO,20,30,away,50,338,164,85,106,8,2018,Vikings_Saints_8_2018
250,262.5,130.66666666666666,87.5,28.333333333333332,22.333333333333332,0.5,207.57142857142858,266,121.85714285714286,105.71428571428571,26,25.142857142857142,0.42857142857142855,True,Bears,Jets,CHI,NYJ,24,10,home,34,216,150,179,57,8,2018,Bears_Jets_8_2018
258.1666666666667,220.83333333333334,122.33333333333333,139.33333333333334,26.166666666666668,26.333333333333332,0.5,197.16666666666666,206,127.83333333333333,120.66666666666667,23.833333333333332,19.5,0.5,True,Lions,Seahawks,DET,SEA,14,28,away,42,297,237,34,176,8,2018,Lions_Seahawks_8_2018
202.85714285714286,219,134.71428571428572,108.28571428571429,24.428571428571427,18.714285714285715,0.5714285714285714,278.2857142857143,255.85714285714286,124.42857142857143,106.42857142857143,27.857142857142858,23.285714285714285,0.7142857142857143,True,Seahawks,Chargers,SEA,LAC,17,25,away,42,202,215,154,160,9,2018,Seahawks_Chargers_9_2018
149.125,222.75,97.25,106.375,10.875,25,0.25,245.14285714285714,246.42857142857142,137.57142857142858,83.14285714285714,27.714285714285715,20.571428571428573,0.5714285714285714,True,Bills,Bears,BUF,CHI,9,41,away,50,166,126,98,64,9,2018,Bills_Bears_9_2018
214.625,262.5,133.625,102.875,21.625,29.5,0.125,275.7142857142857,262.7142857142857,94,144.71428571428572,19.714285714285715,31.142857142857142,0.14285714285714285,True,49ers,Raiders,SF,OAK,34,3,home,37,262,140,143,102,9,2018,49ers_Raiders_9_2018
215,275.625,127.375,138.875,21.125,26.25,0.3125,310.375,304.75,114.875,127.625,36.25,25.625,0.875,True,Browns,Chiefs,CLE,KC,21,37,away,58,286,360,102,139,9,2018,Browns_Chiefs_9_2018
227.71428571428572,255.14285714285714,138.85714285714286,95.85714285714286,25.428571428571427,21.714285714285715,0.7142857142857143,376.2857142857143,318.42857142857144,91.28571428571429,96.85714285714286,28.714285714285715,33.285714285714285,0.42857142857142855,True,Panthers,Buccaneers,CAR,TB,42,28,home,70,228,219,179,82,9,2018,Panthers_Buccaneers_9_2018
266.625,277.25,115.25,105.5,29.875,23.125,0.75,308.14285714285717,221.71428571428572,104,119.14285714285714,25,24.714285714285715,0.5,True,Patriots,Packers,NE,GB,31,17,home,48,310,250,123,117,9,2018,Patriots_Packers_9_2018
226.25,264.875,108,143.125,21.75,27.375,0.5,200.375,259.75,113.75,114.875,24,25,0.375,True,Dolphins,Jets,MIA,NYJ,13,6,home,19,104,202,64,80,9,2018,Dolphins_Jets_9_2018
281.85714285714283,300,108,74.14285714285714,33.42857142857143,26.142857142857142,0.8571428571428571,291.75,230.5,150.875,100.875,33,19.375,1,True,Saints,Rams,NO,LA,45,35,home,80,346,391,141,92,9,2018,Saints_Rams_9_2018
212.71428571428572,242.28571428571428,128,80.14285714285714,20.857142857142858,19.142857142857142,0.7142857142857143,317.7142857142857,306.7142857142857,83.28571428571429,112.71428571428571,27.142857142857142,30.285714285714285,0.42857142857142855,True,Redskins,Falcons,WAS,ATL,14,38,away,52,287,337,79,154,9,2018,Redskins_Falcons_9_2018
247.625,237.5,133.125,135.75,23.5,24.25,0.375,256,239.75,123,95.125,24.625,20.875,0.625,True,Broncos,Texans,DEN,HOU,17,19,away,36,273,192,75,98,9,2018,Broncos_Texans_9_2018
183.14285714285714,217.42857142857142,136.85714285714286,96.28571428571429,20,17.571428571428573,0.42857142857142855,173,226.42857142857142,107.85714285714286,112.28571428571429,15.142857142857142,18.142857142857142,0.42857142857142855,True,Cowboys,Titans,DAL,TEN,14,28,away,42,225,215,72,125,9,2018,Cowboys_Titans_9_2018
282.625,195.625,96.625,98.125,24.625,17.125,0.5,318.14285714285717,265.2857142857143,100,94.42857142857143,29.142857142857142,24.571428571428573,0.6428571428571429,True,Ravens,Steelers,BAL,PIT,16,23,away,39,204,282,61,113,9,2018,Ravens_Steelers_9_2018
298.625,244.625,87.125,91.75,24.625,24.375,0.5625,263.7142857142857,223.14285714285714,109.71428571428571,144.57142857142858,24.428571428571427,26.571428571428573,0.42857142857142855,True,Vikings,Lions,MIN,DET,24,9,home,33,155,143,128,66,9,2018,Vikings_Lions_9_2018
219.88888888888889,248.88888888888889,134.66666666666666,102.77777777777777,23,26.555555555555557,0.2222222222222222,275.375,244,77.875,122.375,18.75,25.625,0.125,True,49ers,Giants,SF,NYG,23,27,away,50,250,180,124,97,10,2018,49ers_Giants_10_2018
300.875,232.75,105.625,119.625,24,25.5,0.4375,212.66666666666666,257.8888888888889,103.11111111111111,136.11111111111111,20.77777777777778,25,0.5555555555555556,True,Packers,Dolphins,GB,MIA,31,12,home,43,182,163,195,131,10,2018,Packers_Dolphins_10_2018
200.55555555555554,242.44444444444446,110,109.22222222222223,22,23.666666666666668,0.3333333333333333,151,212,97.33333333333333,101.66666666666667,10.666666666666666,26.77777777777778,0.2222222222222222,True,Jets,Bills,NYJ,BUF,10,41,away,51,116,239,83,212,10,2018,Jets_Bills_10_2018
178.25,226.25,110,107.25,16.75,17.625,0.5,271.44444444444446,274.22222222222223,116.11111111111111,106.77777777777777,30,22.444444444444443,0.7777777777777778,True,Titans,Patriots,TEN,NE,34,10,home,44,235,244,150,40,10,2018,Titans_Patriots_10_2018
258.75,262.625,95,144.5,17.625,31.5,0.125,270.375,249.125,128.875,112.375,27.5,22.5,0.75,True,Raiders,Chargers,OAK,LAC,6,20,away,26,203,222,114,113,10,2018,Raiders_Chargers_10_2018
251.5,319.375,92.75,128.375,27.625,29.625,0.625,289.875,311.375,112.125,76.375,34.875,27.25,0.875,True,Bengals,Saints,CIN,NO,14,51,away,65,174,265,110,244,10,2018,Bengals_Saints_10_2018
313.625,257.625,101.625,90.25,28.375,23.5,0.6875,227.75,250.625,143.875,94.125,27.5,22.5,0.75,True,Steelers,Panthers,PIT,CAR,52,21,home,73,319,147,138,95,10,2018,Steelers_Panthers_10_2018
315.8888888888889,302.6666666666667,117.55555555555556,124.77777777777777,36.333333333333336,25.11111111111111,0.8888888888888888,165.75,224.625,67.5,143.125,13.75,24.875,0.25,True,Chiefs,Cardinals,KC,ARI,26,14,home,40,212,166,118,94,10,2018,Chiefs_Cardinals_10_2018
356.625,307.125,90.125,107.125,28.625,34.375,0.375,222,254.125,121.875,89.375,20,21.5,0.625,True,Buccaneers,Redskins,TB,WAS,3,16,away,19,398,170,103,116,10,2018,Buccaneers_Redskins_10_2018
230.25,236.375,128.375,85,29.375,19.125,0.625,248.625,214.625,104.25,142.5,22.5,26.25,0.375,True,Bears,Lions,CHI,DET,34,22,home,56,348,229,54,76,10,2018,Bears_Lions_10_2018
222.88888888888889,285,124.55555555555556,138.88888888888889,21.11111111111111,27.444444444444443,0.2777777777777778,320.125,304.25,92.125,108.5,28.5,28.25,0.5,True,Browns,Falcons,CLE,ATL,28,16,home,44,216,311,211,71,10,2018,Browns_Falcons_10_2018
302.77777777777777,243.33333333333334,144.33333333333334,105.33333333333333,33.22222222222222,22.22222222222222,0.8888888888888888,202.75,218.5,137.125,114.75,23.5,19.5,0.5,True,Rams,Seahawks,LA,SEA,36,31,home,67,307,141,149,273,10,2018,Rams_Seahawks_10_2018
263.875,261.5,117.625,109.875,28.875,26.625,0.375,257.5,190,95,123.25,16.75,21.25,0.375,True,Colts,Jaguars,IND,JAC,29,26,home,55,285,324,81,91,10,2018,Colts_Jaguars_10_2018
260.25,269.125,106.625,83.75,22.25,19.5,0.5,188.375,217.125,128.75,99.875,19.25,18.875,0.375,True,Eagles,Cowboys,PHI,DAL,20,27,away,47,350,239,71,171,10,2018,Eagles_Cowboys_10_2018
216.22222222222223,270.1111111111111,121.22222222222223,90.88888888888889,19.555555555555557,19.444444444444443,0.6666666666666666,248.88888888888889,243.44444444444446,120.22222222222223,92.88888888888889,24,20.444444444444443,0.6666666666666666,True,Redskins,Texans,WAS,HOU,21,23,away,44,154,181,124,139,11,2018,Redskins_Texans_11_2018
165.77777777777777,223.22222222222223,70.44444444444444,140.33333333333334,13.777777777777779,25,0.2222222222222222,252.55555555555554,258.1111111111111,97.11111111111111,141,16.333333333333332,30.22222222222222,0.1111111111111111,True,Cardinals,Raiders,ARI,OAK,21,23,away,44,128,173,154,152,11,2018,Cardinals_Raiders_11_2018
273.8888888888889,205.22222222222223,92.66666666666667,99.77777777777777,23.666666666666668,17.77777777777778,0.4444444444444444,242.88888888888889,313.3333333333333,94.66666666666667,141.22222222222223,26.11111111111111,32,0.5555555555555556,True,Ravens,Bengals,BAL,CIN,24,21,home,45,136,207,267,48,11,2018,Ravens_Bengals_11_2018
243.33333333333334,235.55555555555554,120.11111111111111,84,29.88888888888889,19.444444444444443,0.6666666666666666,282.6666666666667,233.33333333333334,91.66666666666667,88.88888888888889,24.555555555555557,22.666666666666668,0.6111111111111112,True,Bears,Vikings,CHI,MIN,25,20,home,45,160,246,148,22,11,2018,Bears_Vikings_11_2018
303.2,233.1,144.8,122.1,33.5,23.1,0.9,305.5,289,117.6,121.7,35.3,24,0.9,True,Rams,Chiefs,LA,KC,54,51,home,105,379,448,76,98,11,2018,Rams_Chiefs_11_2018
266.22222222222223,268.44444444444446,113.55555555555556,107.77777777777777,28.88888888888889,26.555555555555557,0.4444444444444444,184.55555555555554,228.22222222222223,114.44444444444444,99.77777777777777,18.666666666666668,16.77777777777778,0.5555555555555556,True,Colts,Titans,IND,TEN,38,10,home,48,295,176,102,87,11,2018,Colts_Titans_11_2018
264.8888888888889,200.55555555555554,94.55555555555556,118.55555555555556,17.77777777777778,22.11111111111111,0.3333333333333333,314.22222222222223,245.33333333333334,105.66666666666667,90.77777777777777,31,23.22222222222222,0.7222222222222222,True,Jaguars,Steelers,JAC,PIT,16,20,away,36,64,297,179,26,11,2018,Jaguars_Steelers_11_2018
246.44444444444446,229.44444444444446,101.11111111111111,132.66666666666666,22.444444444444443,27.11111111111111,0.3333333333333333,218.77777777777777,258.22222222222223,138.44444444444446,99,26.77777777777778,25.77777777777778,0.6666666666666666,True,Lions,Panthers,DET,CAR,20,19,home,39,215,331,94,56,11,2018,Lions_Panthers_11_2018
265,244,127.11111111111111,112.55555555555556,26.666666666666668,20.666666666666668,0.7777777777777778,250.44444444444446,232.44444444444446,126.66666666666667,131.55555555555554,22.77777777777778,23.666666666666668,0.3333333333333333,True,Chargers,Broncos,LAC,DEN,22,23,away,45,384,217,95,108,11,2018,Chargers_Broncos_11_2018
287.1111111111111,296.1111111111111,126.77777777777777,80.11111111111111,36.666666666666664,25.77777777777778,0.8888888888888888,270.22222222222223,265.77777777777777,102.66666666666667,93.44444444444444,22,20.333333333333332,0.4444444444444444,True,Saints,Eagles,NO,PHI,48,7,home,55,373,138,173,58,11,2018,Saints_Eagles_11_2018
319.1111111111111,294.44444444444446,89.77777777777777,119.88888888888889,27.11111111111111,28.22222222222222,0.4444444444444444,194,231.88888888888889,133.44444444444446,96.66666666666667,20.11111111111111,19,0.4444444444444444,True,Falcons,Cowboys,ATL,DAL,19,22,away,41,274,191,80,132,11,2018,Falcons_Cowboys_11_2018
195.88888888888889,228.33333333333334,152.22222222222223,118.55555555555556,24.333333333333332,21.333333333333332,0.4444444444444444,287.6666666666667,225,115.55555555555556,120.88888888888889,24.77777777777778,24,0.5,True,Seahawks,Packers,SEA,GB,27,24,home,51,205,311,173,48,11,2018,Seahawks_Packers_11_2018
264.77777777777777,244.66666666666666,80,122.55555555555556,19.666666666666668,25.333333333333332,0.2222222222222222,361.22222222222223,291.8888888888889,91.55555555555556,108.11111111111111,25.77777777777778,32.333333333333336,0.3333333333333333,True,Giants,Buccaneers,NYG,TB,38,35,home,73,196,359,163,151,11,2018,Giants_Buccaneers_11_2018
260.1,205.4,110.1,94.6,23.7,18.1,0.5,244.6,245.1,102.6,142.3,17,29.3,0.2,True,Ravens,Raiders,BAL,OAK,34,17,home,51,174,182,242,67,12,2018,Ravens_Raiders_12_2018
192.1,242.1,107.3,119.5,20.8,25.4,0.3,268.7,270.3,108.5,111.1,28,23.6,0.7,True,Jets,Patriots,NYJ,NE,13,27,away,40,264,283,74,215,12,2018,Jets_Patriots_12_2018
242.1,234.5,122.1,96,23.9,20.5,0.7,183.7,234.9,111.7,100,17.8,18.9,0.5,True,Texans,Titans,HOU,TEN,34,17,home,51,181,260,281,105,12,2018,Texans_Titans_12_2018
276.9,241.3,123.9,112.1,26.2,20.9,0.7,162,218.2,78.8,141.5,14.5,24.8,0.2,True,Chargers,Cardinals,LAC,ARI,45,10,home,55,236,87,178,62,12,2018,Chargers_Cardinals_12_2018
257,276.5,98.2,101.4,20.5,23.1,0.4,257.9,256.1,88.3,125.4,21.5,26.3,0.3,True,Eagles,Giants,PHI,NYG,25,22,home,47,214,276,127,126,12,2018,Eagles_Giants_12_2018
243.3,239.6,100.4,125,22.2,26.3,0.4,235,236.6,122.9,77.8,29.4,19.5,0.7,True,Lions,Bears,DET,CHI,16,23,away,39,222,226,111,38,12,2018,Lions_Bears_12_2018
269.1,259.2,112.4,105.7,29.8,24.9,0.5,207.7,250.3,105.9,142,19.9,25.6,0.5,True,Colts,Dolphins,IND,MIA,27,24,home,51,337,201,118,113,12,2018,Colts_Dolphins_12_2018
361,282.3,97.5,113.6,26.7,32.9,0.3,222.9,242,133.6,102.2,23,26.6,0.2,True,Buccaneers,49ers,TB,SF,27,9,home,36,304,194,108,148,12,2018,Buccaneers_49ers_12_2018
239.3,295.6,90,153.8,25.6,31.2,0.5,222.2,287.6,133.2,132.1,21.8,26.3,0.35,True,Bengals,Browns,CIN,CLE,20,35,away,55,243,258,129,84,12,2018,Bengals_Browns_12_2018
247.1,247.6,124.8,127.9,22.8,23.5,0.4,312.5,227.2,97.7,99.6,29.9,22.5,0.75,True,Broncos,Steelers,DEN,PIT,24,17,home,41,184,452,124,75,12,2018,Broncos_Steelers_12_2018
295.7,280.3,131.4,77.9,37.8,23.9,0.9,314.6,284.1,88.8,121.1,26.3,27.6,0.4,True,Saints,Falcons,NO,ATL,31,17,home,48,162,340,150,26,12,2018,Saints_Falcons_12_2018
230,253.9,130.2,98.5,26,25.2,0.6,196.8,236.6,154.3,111.5,24.6,21.6,0.5,True,Panthers,Seahawks,CAR,SEA,27,30,away,57,256,322,220,75,12,2018,Panthers_Seahawks_12_2018
159.8,202.4,108.8,99.8,13.7,25.1,0.3,244.8,210.2,103,109.3,17.6,21.9,0.3,True,Bills,Jaguars,BUF,JAC,24,21,home,45,160,107,167,226,12,2018,Bills_Jaguars_12_2018
193.7,236.1,133.3,95,20.3,19,0.5,210,261.2,121.5,95.7,19.7,19.8,0.6,True,Cowboys,Redskins,DAL,WAS,31,23,home,54,258,251,146,80,12,2018,Cowboys_Redskins_12_2018
279,226,84.7,94.8,24.1,22.9,0.55,290,223,108.8,126.1,24.7,24.3,0.45,True,Vikings,Packers,MIN,GB,24,17,home,41,325,172,91,82,12,2018,Vikings_Packers_12_2018
259.54545454545456,252.27272727272728,91.72727272727273,125.54545454545455,21.545454545454547,26.181818181818183,0.2727272727272727,234.1818181818182,235.27272727272728,115.18181818181819,80.81818181818181,28.818181818181817,19.181818181818183,0.7272727272727273,True,Giants,Bears,NYG,CHI,30,27,home,57,197,258,141,118,13,2018,Giants_Bears_13_2018
316.90909090909093,273,83.0909090909091,123.72727272727273,25.454545454545453,27.90909090909091,0.36363636363636365,252.27272727272728,203.27272727272728,122.0909090909091,92.0909090909091,24.636363636363637,18,0.5454545454545454,True,Falcons,Ravens,ATL,BAL,16,26,away,42,97,159,34,207,13,2018,Falcons_Ravens_13_2018
238.9090909090909,238.63636363636363,99.36363636363636,151.36363636363637,17,29.727272727272727,0.18181818181818182,318.45454545454544,297.1818181818182,115.81818181818181,117.54545454545455,36.72727272727273,26.727272727272727,0.8181818181818182,True,Raiders,Chiefs,OAK,KC,33,40,away,73,271,295,171,174,13,2018,Raiders_Chiefs_13_2018
279.27272727272725,232.27272727272728,106.36363636363636,122.9090909090909,24,24.272727272727273,0.4090909090909091,155.1818181818182,219.8181818181818,77.27272727272727,144.8181818181818,14.090909090909092,26.636363636363637,0.18181818181818182,True,Packers,Cardinals,GB,ARI,17,20,away,37,227,133,98,182,13,2018,Packers_Cardinals_13_2018
241.36363636363637,238.36363636363637,101.36363636363636,117.0909090909091,21.636363636363637,26,0.36363636363636365,310.09090909090907,252.63636363636363,138.54545454545453,119.9090909090909,35.36363636363637,25.636363636363637,0.9090909090909091,True,Lions,Rams,DET,LA,16,30,away,46,208,195,102,149,13,2018,Lions_Rams_13_2018
239.63636363636363,292.1818181818182,93.54545454545455,147.45454545454547,25.09090909090909,31.545454545454547,0.45454545454545453,241.36363636363637,266.1818181818182,124.72727272727273,123.0909090909091,22.90909090909091,22.90909090909091,0.45454545454545453,True,Bengals,Broncos,CIN,DEN,10,24,away,34,202,143,111,218,13,2018,Bengals_Broncos_13_2018
208.1818181818182,238.36363636363637,147.0909090909091,121.36363636363636,25.09090909090909,22.09090909090909,0.5454545454545454,220.27272727272728,247.63636363636363,134.9090909090909,102.72727272727273,21.727272727272727,26.636363636363637,0.18181818181818182,True,Seahawks,49ers,SEA,SF,43,16,home,59,163,386,168,66,13,2018,Seahawks_49ers_13_2018
190.63636363636363,230,111.0909090909091,116.45454545454545,17.727272727272727,20.272727272727273,0.45454545454545453,198.63636363636363,245.8181818181818,104.27272727272727,128.1818181818182,20.09090909090909,25.545454545454547,0.2727272727272727,True,Titans,Jets,TEN,NYJ,26,22,home,48,273,124,130,156,13,2018,Titans_Jets_13_2018
325.1818181818182,223.27272727272728,95.63636363636364,101.81818181818181,28.727272727272727,22.636363636363637,0.6818181818181818,273.1818181818182,227.27272727272728,128.8181818181818,107.54545454545455,27.90909090909091,19.90909090909091,0.7272727272727273,True,Steelers,Chargers,PIT,LAC,30,33,away,63,271,286,65,85,13,2018,Steelers_Chargers_13_2018
199.54545454545453,237.45454545454547,134.45454545454547,93.63636363636364,21.272727272727273,19.363636363636363,0.5454545454545454,283.54545454545456,285.72727272727275,133.0909090909091,73.18181818181819,37.18181818181818,23.272727272727273,0.9090909090909091,True,Cowboys,Saints,DAL,NO,13,10,home,23,209,111,99,65,13,2018,Cowboys_Saints_13_2018
207.0909090909091,258.1818181818182,106.54545454545455,139.8181818181818,20.272727272727273,25.727272727272727,0.45454545454545453,159.8181818181818,193.72727272727272,114.0909090909091,111.27272727272727,14.636363636363637,24.727272727272727,0.36363636363636365,True,Dolphins,Bills,MIA,BUF,21,17,home,38,115,217,60,198,13,2018,Dolphins_Bills_13_2018
236.54545454545453,236.8181818181818,136.54545454545453,96.81818181818181,24.818181818181817,20.181818181818183,0.7272727272727273,225.45454545454547,283.54545454545456,128.72727272727272,131.8181818181818,23,25.727272727272727,0.4090909090909091,True,Texans,Browns,HOU,CLE,29,13,home,42,197,397,187,31,13,2018,Texans_Browns_13_2018
232.27272727272728,205.63636363636363,114.18181818181819,114.54545454545455,17.90909090909091,22.09090909090909,0.2727272727272727,275.27272727272725,253.9090909090909,112.9090909090909,106.36363636363636,29.545454545454547,24.818181818181817,0.5454545454545454,True,Jaguars,Colts,JAC,IND,6,0,home,6,132,224,79,41,13,2018,Jaguars_Colts_13_2018
253.0909090909091,276.45454545454544,100.81818181818181,103.63636363636364,20.90909090909091,23,0.45454545454545453,213.72727272727272,260.90909090909093,117.72727272727273,100.27272727272727,20,20.818181818181817,0.5454545454545454,True,Eagles,Redskins,PHI,WAS,28,13,home,41,306,131,130,104,13,2018,Eagles_Redskins_13_2018
355.8181818181818,274.27272727272725,98.45454545454545,116.72727272727273,26.727272727272727,30.727272727272727,0.36363636363636365,232.36363636363637,260.09090909090907,138.36363636363637,96.36363636363636,26.09090909090909,25.636363636363637,0.5454545454545454,True,Buccaneers,Panthers,TB,CAR,24,17,home,41,220,276,95,168,13,2018,Buccaneers_Panthers_13_2018
270,269.72727272727275,118.18181818181819,107.72727272727273,27.90909090909091,22.636363636363637,0.7272727272727273,283.1818181818182,221.0909090909091,85.27272727272727,93.63636363636364,24.09090909090909,22.363636363636363,0.5909090909090909,True,Patriots,Vikings,NE,MIN,24,10,home,34,311,183,160,95,13,2018,Patriots_Vikings_13_2018
